timestamp;name;open;high;low;close;volume;marketCap;MA
2020-09-21;2781;5.2442914;5.60969379;3.74754246;4.78089893;6579442762.16;463107918.58;
2020-09-28;2781;4.78143002;4.93726458;3.61677665;3.6689251;3288231711.87;355395144.45;
2020-10-05;2781;3.66892529;3.71620756;2.46286782;3.38724035;4207750937.97;328109389.43;3.945688126666667
2020-10-12;2781;3.37902053;3.62266013;2.6488059;3.26685888;3021056780.99;658804132.05;3.44100811
2020-10-19;2781;3.27467548;3.28186631;2.7299389;2.77574688;2876260102.05;582448679.86;3.1432820366666667
2020-10-26;2781;2.77574703;2.90054865;2.22745794;2.37930546;2405208647.69;507214061.63;2.80730374
2020-11-02;2781;2.37930535;2.99585781;1.76381655;2.84861707;3204049697.13;617187405.58;2.6678898033333334
2020-11-09;2781;2.84861689;4.23602319;2.58628614;3.86200742;4348367648.83;847333503.6;3.02997665
2020-11-16;2781;3.86200742;4.083962;3.24750812;3.65905312;6066536509.85;819231644.52;3.456559203333333
2020-11-23;2781;3.6590533;4.47937112;3.11653759;3.55205527;6805029813.54;867998169.7;3.691038603333333
2020-11-30;2781;3.55194377;4.16847302;3.45703087;3.6531076;5353908177.57;904844016.5;3.62140533
2020-12-07;2781;3.65302741;3.87173173;2.92648179;3.33782159;3009432839.22;840323057.89;3.514328153333333
2020-12-14;2781;3.33855897;4.23610709;3.24720954;3.76568859;4868744947.96;967631324.67;3.5855392599999996
2020-12-21;2781;3.76621274;3.9184022;3.02677571;3.59463998;5098568507.31;924485286.18;3.5660500533333335
2020-12-28;2781;3.59486928;5.61278194;3.50297985;5.44703128;8137858550.27;1465283748.27;4.26911995
2021-01-04;2781;5.4738224;6.7715262;4.93133864;5.99116286;18855702683.85;1616235372.2;5.010944706666667
2021-01-11;2781;5.99230397;9.21820707;4.46727256;8.6620615;19468733281.77;2402396385.26;6.700085213333334
2021-01-18;2781;8.66549815;12.24096684;7.11654879;12.04650866;23420022138.48;3450685058.91;8.899911006666667
2021-01-25;2781;12.02785784;20.38612805;10.92244838;17.6662939;76738689078.63;5111402819.64;12.791621353333333
2021-02-01;2781;17.69935544;22.27496047;16.72660728;18.68686418;10056688271.55;5623224621.63;16.133222246666666
2021-02-08;2781;18.67070506;23.59542092;18.18270635;20.93077401;7452578948.43;6305047039.79;19.09464403
2021-02-15;2781;20.90059012;32.63268288;17.62528326;28.82971549;10617083389.41;8692883303.31;22.81578456
2021-02-22;2781;28.8161297;28.98948535;18.53455176;22.18955961;9931281144.17;6916197524.34;23.983349703333335
2021-03-01;2781;22.21850339;34.76778027;22.14498919;34.27825427;8081242800.52;17864556536.13;28.43250979
2021-03-08;2781;34.28323157;34.87341569;29.4227941;30.7960226;5560252512.99;16067786777.56;29.087945493333336
2021-03-15;2781;30.75414693;35.12473971;28.10150726;32.68374904;4494373374.39;17056448840.77;32.58600863666667
2021-03-22;2781;32.72428047;36.4149142;25.7222887;27.84012417;6535407282.64;14532441592.39;30.439965270000002
2021-03-29;2781;27.84029377;32.50380032;27.02040021;31.06555543;4232934696.02;16219657547.09;30.529809546666666
2021-04-05;2781;31.07190621;32.35935508;27.87626873;29.97910154;3370693226.66;15689099387.8;29.62826038
2021-04-12;2781;29.96845024;39.51907279;27.69431425;31.74631832;8792936709.24;16615561411.87;30.930325096666667
2021-04-19;2781;31.63400051;38.39358333;28.40341206;33.88875065;8731949173.63;17736838127.64;31.871390169999998
2021-04-26;2781;34.33791952;43.89278252;34.17159503;42.32731437;7868437077.13;22153449417.45;35.98746111333333
2021-05-03;2781;42.55731119;44.9740635;38.23710378;39.43003307;7929125490.57;20637058034.89;38.548699363333334
2021-05-10;2781;39.42240594;43.99577042;33.60327066;36.56150503;7596080290.88;20459744565.42;39.439617489999996
2021-05-17;2781;36.56296493;36.57753013;13.09218542;16.83633451;8585491353.83;9523322177.03;30.942624203333327
2021-05-24;2781;16.73633431;29.90450295;16.5741662;25.74251926;7660602246.19;14562759375.84;26.3801196
2021-05-31;2781;25.71764333;29.35779181;23.46397001;25.91248083;4297518562.6;14639766964.58;22.830444866666667
2021-06-07;2781;25.90322503;27.34189207;20.31240341;23.27432047;3338549763.26;13386217336.0;24.976440186666668
2021-06-14;2781;23.26169695;24.68617772;18.68423401;20.80651277;2382749975.79;11967307035.92;23.33110469
2021-06-21;2781;20.74150614;20.87956259;13.99998347;17.09566736;3060803572.5;9833906939.68;20.392166866666667
2021-06-28;2781;17.09621155;21.48141121;16.88133786;20.77187449;2644426125.58;12198611170.77;19.558018206666667
2021-07-05;2781;20.76741877;23.38809913;19.18090837;20.68103858;3304573867.55;12145668777.95;19.516193476666665
2021-07-12;2781;20.69620675;21.39500809;15.94765214;16.36115899;2598895115.32;9609205603.84;19.271357353333332
2021-07-19;2781;16.32302628;18.91954699;14.05224283;18.27025588;2551844751.79;10731069069.25;18.437484483333332
2021-07-26;2781;18.28852477;23.20656746;17.74430367;22.03234561;4192779498.51;12941271988.56;18.88792016
2021-08-02;2781;22.00235112;28.99615087;20.70793824;26.72259395;4768389822.62;15696933988.76;22.341731813333336
2021-08-09;2781;26.70085422;30.62404576;25.40143996;30.25215288;4035611764.23;17770939865.81;26.335697480000004
2021-08-16;2781;30.26924123;31.24569704;25.33294148;28.42609978;3695181193.33;16699458499.98;28.46694887
2021-08-23;2781;28.42615855;29.6146338;25.064177;26.81301009;2457911450.82;16399402433.14;28.497087583333336
2021-08-30;2781;26.81405295;31.38794714;25.64012718;29.36446333;4506841546.35;17960589699.37;28.201191066666667
2021-09-06;2781;29.36380713;30.27712711;21.44886386;23.68882292;4893696024.54;14489119861.25;26.622098779999998
2021-09-13;2781;23.73786959;27.6008116445;21.4896646382;23.9247647313;3421308586.79;14633432192.02;25.6593503271
2021-09-20;2781;23.9073488843;24.6730102969;17.7718445544;24.0291779779;4307619876.38;14697295899.02;23.8809218764
2021-09-27;2781;24.1351435193;27.2131534344;22.276528321;26.004129319;5617646003.7;15905262491.68;24.65269067606667
2021-10-04;2781;26.0135950105;26.2789465003;23.8749588596;24.2523396102;2768644181.24;14833791310.82;24.76188230236667
2021-10-11;2781;24.1969806122;27.8872252107;22.340465461;25.9271295879;3237449722.96;15858166089.39;25.39453283903333
2021-10-18;2781;25.9179430851;27.7438588916;24.9278481839;25.837253346;2059631562.57;15803193850.13;25.338907514699997
2021-10-25;2781;25.788317177;28.2947214915;23.788532418;24.9927477547;2598648308.83;15685350733.05;25.585710229533333
2021-11-01;2781;25.0010428407;27.4678605945;24.1768350425;25.3486802233;2196331883.99;15908732558.18;25.39289377466667
2021-11-08;2781;25.3493838194;28.4310309504;23.9339505732;24.5686684864;2556421243.33;15419200243.04;24.9700321548
2021-11-15;2781;24.5820743887;24.9607094128;19.6652604895;21.7013553328;2020556498.37;13625356074.97;23.8729013475
2021-11-22;2781;21.6768089011;22.3432779358;18.6473531945;20.1695008784;1821513770.63;12663569952.57;22.146508232533336
2021-11-29;2781;20.20343426;23.0435539413;13.4440220749;16.5291333062;2945323141.5;10378935853.2;19.466663172466667
2021-12-06;2781;16.5408155605;18.7643985909;15.0029815227;16.0179367285;2010340382.68;10058251272.85;17.572190304366668
2021-12-13;2781;16.0348852313;16.1076642084;13.7160821119;14.955979226;1566096624.74;9391851785.42;15.834349753566665
2021-12-20;2781;14.9608364871;18.7857735794;13.9692186745;18.6879767554;1996480793.59;11745630155.55;16.553964236633334
2021-12-27;2781;18.6596760313;20.0709688586;16.7427287021;18.3692810371;2716154516.69;11522501073.32;17.337745672833332
2022-01-03;2781;18.3781990023;19.7979663883;14.6292600755;15.8057237121;2782894715.75;9914708201.83;17.620993834866667
2022-01-10;2781;15.8048088025;18.098912824;14.7891430341;17.8059126971;1843031838.75;11169605695.54;17.3269724821
2022-01-17;2781;17.8091318821;17.9060899992;10.6273772921;11.4204354324;2203761918.48;7164273470.38;15.010690613866666
2022-01-24;2781;11.4220147078;11.6602811739;9.6273123575;10.7996870852;1580320304.85;6777816729.46;13.342011738233333
2022-01-31;2781;10.7997101855;11.8803707423;9.9995711982;11.6460650453;1468893974.44;7351082525.5;11.288729187633335
2022-02-07;2781;11.6564372198;12.8903315299;10.2951594911;10.3905874655;1705302403.91;6569501053.47;10.945446532
2022-02-14;2781;10.383894358;11.4969595055;9.2512578355;9.3702898791;1640968942.07;5927126615.75;10.468980796633334
2022-02-21;2781;9.3656284165;10.1161781343;7.5888773293;9.7723329883;1987852067.59;6710658798.98;9.8444034443
2022-02-28;2781;9.7699504093;10.7908534339;8.4851786425;8.488813239;1781877326.01;5833343642.67;9.210478702133335
2022-03-07;2781;8.4893802661;9.4302257223;8.1614550824;8.2075831275;1407898404.12;5640619774.66;8.822909784933334
2022-03-14;2781;8.208088436;9.931675873;8.1435356949;9.3201374732;1507286391.85;6407965411.87;8.672177946566668
2022-03-21;2781;9.3205023067;11.3946797844;9.2108331453;11.3946797844;1722590042.26;7851622336.51;9.640800128366665
2022-03-28;2781;11.3964905244;12.4311472885;10.9046591683;11.8631146995;2394329256.1;8174101814.42;10.859310652366666
2022-04-04;2781;11.8611946644;12.0988344636;9.6624434365;9.9158494112;1492989171.1;6832408797.53;11.057881298366667
2022-04-11;2781;9.9125603262;9.9342143855;8.961311583;9.2606607425;1286638293.29;6387151066.32;10.346541617733335
2022-04-18;2781;9.2618022098;9.6836586494;8.7245697153;8.7263285494;1524888641.93;6025561927.88;9.300946234366666
2022-04-25;2781;8.7261999106;8.7938841498;6.6649684771;7.1246848146;1214250410.79;4921944834.64;8.370558035500002
2022-05-02;2781;7.1232386756;8.0766729017;6.6976207891;7.1207446732;1440276779.56;4918124478.55;7.657252679066667
2022-05-09;2781;7.1206058381;7.206516205;3.8047080526;5.44952187;2350447029.2;3764739712.7;6.564983785933333
2022-05-16;2781;5.4508571631;5.5307843622;4.7666729933;5.509896127;1038657677.06;3960636175.92;6.026720890066667
2022-05-23;2781;5.5075018457;5.9505883755;4.6301071592;4.9394205015;1289210431.94;3550914386.29;5.299612832833333
2022-05-30;2781;4.939715028;5.858229846;4.9038343571;5.0943145414;978614886.96;3662955509.31;5.181210389966667
2022-06-06;2781;5.0953857356;5.4080241609;4.1195270426;4.1243078398;914338726.18;2967025060.73;4.719347627566667
2022-06-13;2781;4.1169451199;4.4366144785;3.3703090515;4.1864118068;1251601131.96;3014015122.61;4.4683447293333325
2022-06-20;2781;4.1867577779;5.9991334938;4.007335787;5.6005751527;1352688548.71;4111567318.62;4.637098266433333
2022-06-27;2781;5.6003543471;5.9044194312;4.6430111472;4.9140648164;867884514.25;3607589189.01;4.900350591966666
2022-07-04;2781;4.9140348407;6.5882403278;4.7412601846;6.2620736431;985925380.97;4597210256.58;5.5922378707333324
2022-07-11;2781;6.2613023916;7.5574397797;5.3104457807;6.9572565087;1796247478.3;5107568642.94;6.044464989400001
2022-07-18;2781;6.9578473062;7.7124151423;6.6967607184;7.2254157593;1601161061.07;5304433855.32;6.8149153037
2022-07-25;2781;7.2254658168;9.7433963617;6.2471216351;8.3713314545;2709513275.89;6235512339.84;7.518001240833333
2022-08-01;2781;8.3720466936;9.3322361901;7.8446395246;8.789325956;1565638195.6;6551678761.49;8.1286910566
2022-08-08;2781;8.7900345709;9.563447261;8.1585081399;8.8830755266;1303299898.38;6621823856.92;8.681244312366667
2022-08-15;2781;8.8833306897;9.1348623517;6.7723127659;7.2159439031;1217462180.08;5380040357.37;8.296115128566667
2022-08-22;2781;7.2144436832;7.3106295791;5.7421096544;5.7477886482;1051911832.46;4285452427.83;7.2822693593
2022-08-29;2781;5.7438447089;6.6628515918;5.7229288467;6.4693039856;821292257.41;4825206870.84;6.477678845633332
2022-09-05;2781;6.4699253003;6.7343486954;5.7619904903;6.4941162528;841134169.39;4843933320.19;6.237069628866666
2022-09-12;2781;6.4933778188;6.9250237802;5.4720815352;5.4741230364;751028401.01;4172427632.92;6.145847758266665
2022-09-19;2781;5.4743360973;6.0318828185;5.1847160764;5.673017103;685049993.05;4324026545.47;5.8804187974
2022-09-26;2781;5.6740446435;6.6801014872;5.5738991237;6.2539713162;1079635494.15;4766835265.09;5.800370485199999
2022-10-03;2781;6.2541891299;7.0617875696;6.2142167843;6.6285169569;868318699.33;5052317445.62;6.185168458699999
2022-10-10;2781;6.6275344149;6.7012746322;5.4505256274;6.1060669996;748822152.65;4654101215.57;6.329518424233332
2022-10-17;2781;6.1060312996;6.7401512454;5.8523065588;6.2850179988;847944126.91;4790499336.16;6.339867318433332
2022-10-24;2781;6.2853154354;7.3464240004;6.0831304836;6.9060016454;1743920004.36;5263818863.2;6.432362214599999
2022-10-31;2781;6.9053463404;7.7579251132;6.7255161966;7.0826860527;1488525146.83;5398489366.32;6.757901898966666
2022-11-07;2781;7.078358493;7.5906996657;4.7702716536;5.8095887434;2057396555.04;4428122723.59;6.599425480499999
2022-11-14;2781;5.8094241621;6.455640633;5.4136948783;5.4343711716;885092728.7;4142128390.82;6.108881989233332
2022-11-21;2781;5.4346568269;5.6065202597;4.9797337826;5.4055141889;712638388.48;4120133329.54;5.5498247012999995
2022-11-28;2781;5.4058033117;6.5022433666;5.1794969449;6.2741900188;692190634.03;4782246148.8;5.704691793099999
2022-12-05;2781;6.2723572976;6.4108906252;5.904061496;5.9313742035;477580989.48;4520948737.07;5.8703594703999995
2022-12-12;2781;5.9312882893;6.2335974225;5.2600687765;5.3327307168;595275831.66;4064657088.27;5.846098313033333
2022-12-19;2781;5.3331930958;5.4206533139;5.0308569821;5.1558991779;341884004.82;3929874440.09;5.4733346994
2022-12-26;2781;5.1561045649;5.3082465352;4.9603696478;5.2461503621;314568368.64;3998664734.41;5.244926752266667
2023-01-02;2781;5.2464445043;5.5875940434;5.1912270722;5.5701549408;385826635.27;4245624046.1;5.324068160266666
2023-01-09;2781;5.5709119737;6.9360399681;5.5709119737;6.5887068719;836707862.39;5021973827.58;5.8016707249333335
2023-01-16;2781;6.5888962821;7.0824843423;6.0081560937;6.8942970839;931582622.28;5254897537.28;6.351052965533333
2023-01-23;2781;6.8951839314;6.9794394884;6.1411996013;6.9235265154;806306285.61;5277176482.59;6.802176823733332
2023-01-30;2781;6.9238233319;7.5002683517;6.3453399071;6.8993096003;1047659658.45;5258718124.03;6.905711066533333
2023-02-06;2781;6.8991727737;7.0424253977;6.2379300358;6.3436245509;860126181.11;4835169796.76;6.722153555533333
2023-02-13;2781;6.3433670291;7.5532628735;6.1121546042;7.1957883245;1041871014.94;5484696972.7;6.812907491899999
2023-02-20;2781;7.2001397163;7.4215062511;6.312691616;6.6062899125;699171005.86;5035375785.12;6.7152342626333335
2023-02-27;2781;6.6056707624;6.8846964091;6.0472256639;6.3520759878;535052319.19;4841611560.78;6.718051408266667
2023-03-06;2781;6.3512446532;6.4826828343;5.310242719;5.9305056509;721239658.89;4520286718.17;6.296290517066666
2023-03-13;2781;5.9302227579;6.6869351181;5.7865044322;6.5086743915;833404228.79;4960972324.58;6.263752010066667
2023-03-20;2781;6.5083178909;6.5817751511;5.701265802;5.7940365276;580143383.45;2729376237.72;6.077738856666666
2023-03-27;2781;5.7943622705;6.1846273245;5.5408730205;5.9461337821;432511269.36;3433813193.44;6.082948233733333
2023-04-03;2781;5.9453589422;6.3322550049;5.8381734938;5.9202126289;462397591.59;3418844072.14;5.886794312866666
2023-04-10;2781;5.9210332382;6.453520746;5.771060829;6.3195573272;744521194.02;3649460325.33;6.061967912733333
2023-04-17;2781;6.3193085937;6.461806595;5.3502912445;5.429100767;653163597.85;3135311317.47;5.8896235743666665
2023-04-24;2781;5.429152473;5.6732120266;5.1870859362;5.4682015033;392216869.51;3157892033.21;5.738953199166666
2023-05-01;2781;5.4673600618;5.6038987532;5.1957678558;5.2757108385;298300980.34;3046728474.89;5.3910043696
2023-05-08;2781;5.2750463871;5.2821050233;4.8971070202;5.1373075768;344085978.32;2966800447.87;5.293739972866666
2023-05-15;2781;5.138379459;5.4141310979;5.0530329984;5.1129706581;275885647.39;2952745852.1;5.175329691133332
2023-05-22;2781;5.112776381;5.1949543994;4.8969254508;5.1486156291;267500407.18;2973330859.8;5.132964621333333
2023-05-29;2781;5.1486121276;5.1986518859;4.9633209057;5.0123940688;249681616.28;2894662767.57;5.091326785333333
2023-06-05;2781;5.0134214455;5.0186935212;3.7599430272;4.0564534301;468710632.8;2342606058.35;4.739154375999999
2023-06-12;2781;4.0564914348;4.6599048745;3.9870449872;4.4779545128;510650265.81;2586023370.33;4.515600670566666
2023-06-19;2781;4.4781855465;5.4692760838;4.349819645;5.4397090471;491831219.57;3141437610.23;4.658038996666666
2023-06-26;2781;5.4396688231;5.6602946362;4.7938771241;5.567735175;603444949.27;3215372831.73;5.161799578299999
2023-07-03;2781;5.5682419193;5.7410446978;5.1906852165;5.230990521;495763070.9;3020902445.18;5.412811581033332
2023-07-10;2781;5.2308087245;6.1081688438;5.1129583247;5.7210141485;547089556.71;3303891597.76;5.506579948166666
2023-07-17;2781;5.7213336928;6.3474900868;5.7070271856;6.1498141766;863398834.01;3551524058.22;5.700606282033333
2023-07-24;2781;6.1489456907;6.4204230086;5.7088598258;6.4167406984;584377621.04;3705674401.09;6.095856341166666
2023-07-31;2781;6.4157895408;6.6810840063;5.9414456355;5.9493486219;709916537.15;3435754992.67;6.171967832299999
2023-08-07;2781;5.9494899556;6.3114880252;5.7772768155;6.0949131761;552203283.29;3519818673.56;6.1536674988
2023-08-14;2781;6.0947926716;6.3463600388;4.7264512829;4.9053400539;750291060.46;2832838938.55;5.649867283966667
2023-08-21;2781;4.9050663005;4.9140159991;4.5300184837;4.6828097195;605749815.01;2704327441.01;5.2276876498333325
2023-08-28;2781;4.6828106754;4.8549344498;4.2504475;4.4125900621;538376907.5;2548275310.25;4.666913278499999
2023-09-04;2781;4.4126101535;4.5153899822;4.1792489661;4.2212845057;399032890.83;2437796154.17;4.438894762433333
2023-09-11;2781;4.2214844343;4.4076771379;4.0528679119;4.2856938348;463958736.81;2474992608.17;4.306522800866666
2023-09-18;2781;4.2854767704;4.4703998069;4.2144782601;4.2322751514;426625074.13;2444143263.43;4.246417830633333
2023-09-25;2781;4.2331887798;4.6639151167;4.2154582065;4.6531033946;455862762.19;2687172007.74;4.390357460266666
2023-10-02;2781;4.6534454695;4.6795191456;4.2662139548;4.3424132346;410292898.61;2507748119.99;4.409263926866666
2023-10-09;2781;4.3424307799;4.3632631486;3.9823868227;4.103588166;295538811.79;2369826396.65;4.366368265066666
2023-10-16;2781;4.1037463947;4.2390523975;3.8509189172;4.2042597662;376950169.6;2472891005.16;4.216753722266666
2023-10-23;2781;4.2859663423;4.4812984596;3.9817694303;4.1537296424;875300625.0;2443169842.41;4.153859191533333
2023-10-30;2781;4.1534954906;4.8919423142;4.0339061472;4.7841803496;1405296442.32;2813992762.48;4.380723252733333
2023-11-06;2781;4.7838404191;5.5183756169;4.6930607799;5.4128209869;1223801029.67;3183751022.87;4.783576992966666
