timestamp;name;open;high;low;close;volume;marketCap;MA
2021-01-21;2781;37.37457234;47.09810273;35.17088435;44.27599213;33571510365;6842092373;
2021-02-21;2781;44.30907487;342.8795928;43.52419288;209.5744041;122028876493;32386116331;
2021-03-21;2781;209.9513023;316.4865299;209.9513023;302.0634594;109661910011;46678707631;185.3046185433333
2021-04-21;2781;302.2454826;637.4423326;301.5886682;624.0805608;178737768742;95754488402;378.5728081
2021-05-21;2781;622.469311;690.9319647;213.5164667;354.3293448;146862616413;54365777869;426.82445499999994
2021-06-21;2781;353.7825339;432.3081031;226.2978429;303.2958769;79211167224;46535565043;427.2352608333333
2021-07-21;2781;303.5273648;339.167677;255.8507594;333.5495799;53056670283;56082037720;330.39160053333336
2021-08-21;2781;332.2926821;518.7563285;318.0628229;464.4187309;69388582704;78085988883;367.0880625666667
2021-09-21;2781;464.272931;510.0576499;320.3687515;387.0573501;59925799120;65078675600;395.00855363333335
2021-10-21;2781;387.6359992;539.9388314;382.1313862;524.3644479;64570070640;87464591883;458.6135096333333
2021-11-21;2781;524.7382458;669.3458078;512.1762465;622.6698614;80405088662;103862047714;511.36388646666666
2021-12-21;2781;621.8128471;650.2531834;495.132272;511.708326;63870991050;85353536222;552.9142117666667
2022-01-22;2781;511.9103559;533.3710046;337.8539418;375.2773265;84104399663;61964576590;503.2185046333334
2022-02-22;2781;375.0991676;444.288596;324.4836853;395.6124151;47693175771;65322240557;427.5326892
2022-03-22;2781;395.6241248;451.961086;360.301855;428.9160971;54068965963;70821236650;399.9352795666667
2022-04-22;2781;429.1240316;459.805583;377.7678267;377.7678267;55167230561;61680787861;400.76544630000006
2022-05-22;2781;377.7656539;412.4003743;216.361502;320.4851089;63775385602;52327838988;375.7230109
2022-06-22;2781;320.4720305;323.8850596;184.540057;219.3000982;38608308081;35806656572;305.85101126666666
2022-07-22;2781;219.528997;301.2096955;213.6656295;283.5794729;39049264273;45751935453;274.45489333333336
2022-08-22;2781;283.6294951;336.2836926;272.8059676;279.2380931;38209345752;45051509129;260.70588806666666
2022-09-22;2781;279.2513298;299.1763043;257.1868283;284.1923011;25812104852;45850807479;282.3366223666667
2022-10-22;2781;284.2734081;336.7953168;257.9745108;326.3607283;24373827090;52210645189;296.5970408333333
2022-11-22;2781;326.2778726;388.7155251;250.656939;300.7943526;42722804272;48118283430;303.7824606666667
2022-12-22;2781;300.7543693;301.4796863;221.0031953;246.3491896;22415287548;39407173516;291.1680901666667
2023-01-23;2781;246.3329065;322.7462255;241.6924914;312.3610421;17539133617;49322298701;286.50152810000003
2023-02-23;2781;312.2771322;337.320529;283.6963835;301.4748145;16694454180;47601444433;286.72834873333335
2023-03-23;2781;301.5103384;346.4451172;265.7124436;317.0399961;18474039540;50056964246;310.2919509
2023-04-23;2781;317.0597913;350.0722983;300.5087643;337.645537;21721933051;52626345936;318.7201158666667
2023-05-23;2781;337.605236;339.3916698;301.5824098;306.8667046;14496929395;47827181093;320.5174125666667
2023-06-23;2781;306.8828148;308.3961409;222.0713416;240.3697797;16727991933;37461938069;294.9606737666666
2023-07-23;2781;240.3869056;261.1026;231.6457439;241.1206559;15855392212;37097683428;262.7857134
2023-08-23;2781;241.1280474;248.5115565;204.3991385;216.5977862;14006470633;33323655435;232.69607393333334
2023-09-23;2781;216.5984771;221.0098502;204.3567343;214.8213046;11433150480;33049535220;224.17991556666666
2023-10-23;2781;214.8003167;236.7500742;203.6554359;226.4399378;11008246169;34351764180;219.28634286666667
2023-11-23;2781;226.4181678;269.9175652;222.8604038;227.6838023;23107989898;34539350410;222.98168156666668
2023-12-23;2781;227.688812;337.4258016;226.4960173;312.4356952;32486490576;47394056692;255.51981176666663
2024-01-24;2781;312.3859234;332.7492001;287.7281422;300.3510849;32721901806;44916598425;280.15686079999995
